global_id,novel_id,episode_id,raw_indices,final_indices,raw_start,raw_end,final_start,final_end,raw_start_sec,raw_end_sec,final_start_sec,final_end_sec,raw_text,final_text,similarity,operation,raw_block_count,final_block_count,timing_shift_start_sec,timing_shift_end_sec,style,language
novela001__episode_0007,novela001,episode_0007,[23],[18],"00:00:48,000","00:00:50,000","00:00:48,509","00:00:50,711",48.0,50.0,48.509,50.711,"Não esqueça, eu quero ser o professor dele.","Não esqueça, eu quero ser o professor dele.",1.0,retime,1,1,0.509,0.711,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[24],[19],"00:00:50,000","00:00:52,000","00:00:50,736","00:00:52,162",50.0,52.0,50.736,52.162,Você não tenha...,Você não tenha...,1.0,retime,1,1,0.736,0.162,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[25],"[20, 21]","00:01:00,000","00:01:02,000","00:01:00,896","00:01:04,207",60.0,62.0,60.896,64.207,Totalmente inútil.,Que merda cara. Totalmente inútil.,0.5312,split_rewrite,1,2,0.896,2.207,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[26],[22],"00:01:02,000","00:01:04,000","00:01:04,232","00:01:05,713",62.0,64.0,64.232,65.713,Como eu já imaginava.,Como eu já imaginava.,1.0,retime,1,1,2.232,1.713,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[27],[23],"00:01:04,000","00:01:06,000","00:01:05,738","00:01:08,047",64.0,66.0,65.738,68.047,Nenhum decibel saiu do aparelho.,Nenhum decibel saiu do aparelho.,1.0,retime,1,1,1.738,2.047,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[28],"[24, 25]","00:01:06,000","00:01:11,000","00:01:08,072","00:01:12,782",66.0,71.0,68.072,72.782,A gente devia selecionar os candidatos com mais cuidado para não acabar com idiotas como você.,A gente devia selecionar os candidatos com mais cuidado para não acabar com idiotas como você.,1.0,split,1,2,2.072,1.782,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[29],"[26, 27]","00:01:11,000","00:01:14,000","00:01:12,807","00:01:15,982",71.0,74.0,72.807,75.982,Esse foi o som mais baixo da minha vida de lobisomem.,Esse foi o som mais baixo da minha vida de lobisomem.,1.0,split,1,2,1.807,1.982,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[30],[28],"00:01:16,000","00:01:17,000","00:01:18,357","00:01:19,528",76.0,77.0,78.357,79.528,"Desculpe, Elara.","Desculpe, Elara.",1.0,retime,1,1,2.357,2.528,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[31],[29],"00:01:17,000","00:01:18,000","00:01:19,553","00:01:20,553",77.0,78.0,79.553,80.553,"Tá, tudo bem.","Tá, tudo bem.",1.0,retime,1,1,2.553,2.553,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[32],[30],"00:01:18,000","00:01:20,000","00:01:20,578","00:01:22,010",78.0,80.0,80.578,82.01,Ainda tem a próxima rodada.,Ainda tem a próxima rodada.,1.0,retime,1,1,2.578,2.01,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[33],"[31, 32]","00:01:20,000","00:01:22,000","00:01:22,035","00:01:24,410",80.0,82.0,82.035,84.41,Talvez eu devesse voltar na floresta e treinar mais.,Talvez eu devesse voltar na floresta e treinar mais.,1.0,split,1,2,2.035,2.41,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[34],[33],"00:01:22,000","00:01:24,000","00:01:24,435","00:01:26,628",82.0,84.0,84.435,86.628,Tá claro que eu não passo de um fracote.,Tá claro que eu não passo de um fracote.,1.0,retime,1,1,2.435,2.628,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[35],[34],"00:01:24,000","00:01:26,000","00:01:26,653","00:01:28,160",84.0,86.0,86.653,88.16,"Harry, chegamos até aqui.","Harry, chegamos até aqui.",1.0,retime,1,1,2.653,2.16,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[36],[35],"00:01:26,000","00:01:28,000","00:01:28,493","00:01:30,068",86.0,88.0,88.493,90.068,Não tem nada para ter medo.,Não tem nada para ter medo.,1.0,retime,1,1,2.493,2.068,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[37],[36],"00:01:28,000","00:01:30,000","00:01:30,093","00:01:31,533",88.0,90.0,90.093,91.533,Eu não quero que você desista.,Eu não quero que você desista.,1.0,retime,1,1,2.093,1.533,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[38],[37],"00:01:30,000","00:01:31,000","00:01:31,946","00:01:32,533",90.0,91.0,91.946,92.533,Tá.,Tá.,1.0,retime,1,1,1.946,1.533,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[39],[38],"00:01:32,000","00:01:33,000","00:01:34,067","00:01:35,013",92.0,93.0,94.067,95.013,Eu vou continuar.,Eu vou continuar.,1.0,retime,1,1,2.067,2.013,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[40],[39],"00:01:33,000","00:01:34,000","00:01:35,173","00:01:36,255",93.0,94.0,95.173,96.255,"Isso aí, perdedor.","Isso aí, perdedor.",1.0,retime,1,1,2.173,2.255,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[41],[40],"00:01:34,000","00:01:35,000","00:01:36,280","00:01:36,922",94.0,95.0,96.28,96.922,Ela tá certa.,Ela tá certa.,1.0,retime,1,1,2.28,1.922,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[42],[41],"00:01:35,000","00:01:36,000","00:01:36,947","00:01:38,519",95.0,96.0,96.947,98.519,Você é a maior piada da academia.,Você é a maior piada da academia.,1.0,retime,1,1,1.947,2.519,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[43],"[42, 43]","00:01:36,000","00:01:38,000","00:01:38,544","00:01:40,212",96.0,98.0,98.544,100.212,Não tenha medo de passar mais vergonha ainda.,Não tenha medo de passar mais vergonha ainda.,1.0,split,1,2,2.544,2.212,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[44],[44],"00:01:39,000","00:01:40,000","00:01:41,556","00:01:42,076",99.0,100.0,101.556,102.076,Exato.,Exato.,1.0,retime,1,1,2.556,2.076,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,"[45, 46]","[45, 46]","00:01:40,000","00:01:44,000","00:01:42,969","00:01:46,698",100.0,104.0,102.969,106.698,Ei. Eu tenho mais poder e potencial do que qualquer candidato aqui.,Eu tenho mais poder e potencial do que qualquer candidato aqui.,0.9538,resegment,2,2,2.969,2.698,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[47],[47],"00:01:44,000","00:01:45,000","00:01:46,723","00:01:47,723",104.0,105.0,106.723,107.723,Não consegue ver isso.,Não consegue ver isso.,1.0,retime,1,1,2.723,2.723,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[48],[48],"00:01:45,000","00:01:47,000","00:01:47,748","00:01:49,748",105.0,107.0,107.748,109.748,Até a sua mãe quer que a gente se una.,Até a sua mãe quer que a gente se una.,1.0,retime,1,1,2.748,2.748,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[49],"[49, 50]","00:01:47,000","00:01:51,000","00:01:49,773","00:01:53,526",107.0,111.0,109.773,113.526,"Eu juro por Deus, esse cara não é melhor do que um renegado.","Eu juro por Deus, esse cara não é melhor do que um renegado.",1.0,split,1,2,2.773,2.526,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[50],[51],"00:01:52,000","00:01:53,000","00:01:54,293","00:01:55,293",112.0,113.0,114.293,115.293,Elara.,Elara.,1.0,retime,1,1,2.293,2.293,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[51],[52],"00:01:53,000","00:01:54,000","00:01:56,239","00:01:57,318",113.0,114.0,116.239,117.318,Elara.,Elara.,1.0,retime,1,1,3.239,3.318,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[52],[53],"00:01:54,000","00:01:57,000","00:01:57,719","00:02:00,719",114.0,117.0,117.719,120.719,Rompe o seu laço de parceiro e seja minha aluna.,Rompe o seu laço de parceiro e seja minha aluna.,1.0,retime,1,1,3.719,3.719,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[53],[54],"00:01:57,000","00:01:59,000","00:02:00,893","00:02:02,893",117.0,119.0,120.893,122.893,Eu tenho todos os recursos.,Eu tenho todos os recursos.,1.0,retime,1,1,3.893,3.893,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[54],[55],"00:01:59,000","00:02:00,000","00:02:03,194","00:02:04,075",119.0,120.0,123.194,124.075,Dinheiro.,Dinheiro.,1.0,retime,1,1,4.194,4.075,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[55],[56],"00:02:00,000","00:02:01,000","00:02:04,100","00:02:04,788",120.0,121.0,124.1,124.788,Poder.,Poder.,1.0,retime,1,1,4.1,3.788,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[56],[57],"00:02:01,000","00:02:02,000","00:02:04,813","00:02:05,813",121.0,122.0,124.813,125.813,Território.,Território.,1.0,retime,1,1,3.813,3.813,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[57],[58],"00:02:02,000","00:02:05,000","00:02:06,220","00:02:08,780",122.0,125.0,126.22,128.78,Apenas eu posso te proteger.,Apenas eu posso te proteger.,1.0,retime,1,1,4.22,3.78,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[58],[59],"00:02:05,000","00:02:08,000","00:02:09,200","00:02:12,293",125.0,128.0,129.2,132.293,"Matthew, eu preciso que você pare.","Matthew, eu preciso que você pare.",1.0,retime,1,1,4.2,4.293,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[59],[60],"00:02:09,000","00:02:11,000","00:02:13,469","00:02:14,735",129.0,131.0,133.469,134.735,Suspira.,Suspira.,1.0,retime,1,1,4.469,3.735,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[60],[61],"00:02:11,000","00:02:13,000","00:02:14,966","00:02:16,966",131.0,133.0,134.966,136.966,Você vai implorar para eu marcar você.,Você vai implorar para eu marcar você.,1.0,retime,1,1,3.966,3.966,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[61],[62],"00:02:13,000","00:02:16,000","00:02:16,991","00:02:19,540",133.0,136.0,136.991,139.54,O terceiro jogo não é brincadeira de criança.,O terceiro jogo não é brincadeira de criança.,1.0,retime,1,1,3.991,3.54,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[62],[63],"00:02:16,000","00:02:17,000","00:02:19,579","00:02:20,885",136.0,137.0,139.579,140.885,É um jogo de adulto.,É um jogo de adulto.,1.0,retime,1,1,3.579,3.885,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[63],[64],"00:02:17,000","00:02:20,000","00:02:21,249","00:02:23,755",137.0,140.0,141.249,143.755,E o seu parceiro vai virar carne e morango.,E o seu parceiro vai virar carne morta.,0.8571,rewrite_major,1,1,4.249,3.755,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[64],[65],"00:02:20,000","00:02:21,000","00:02:24,667","00:02:25,667",140.0,141.0,144.667,145.667,Chega.,Chega.,1.0,retime,1,1,4.667,4.667,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[65],"[66, 67]","00:02:21,000","00:02:25,000","00:02:25,814","00:02:29,814",141.0,145.0,145.814,149.814,Vamos parar de perder tempo com esse idiota e passar para o próximo teste.,Vamos parar de perder tempo com esse idiota e passar para o próximo teste.,1.0,split,1,2,4.814,4.814,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[66],[68],"00:02:25,000","00:02:29,000","00:02:29,839","00:02:33,510",145.0,149.0,149.839,153.51,"Agora, recebam o treinador mais feroz da academia.","Agora, recebam o treinador mais feroz da academia.",1.0,retime,1,1,4.839,4.51,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[67],[69],"00:02:50,000","00:02:51,000","00:02:50,000","00:02:51,000",170.0,171.0,170.0,171.0,Informação!,Informação!,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0007,novela001,episode_0007,[68],[70],"00:02:52,000","00:02:54,000","00:02:52,000","00:02:54,000",172.0,174.0,172.0,174.0,Cadê a disciplina de vocês?,Cadê a disciplina de vocês?,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[1],[1],"00:00:00,000","00:00:02,000","00:00:00,320","00:00:01,606",0.0,2.0,0.32,1.6059999999999999,Tio Mike.,Tio Mike.,1.0,retime,1,1,0.32,-0.394,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[2],"[2, 3]","00:00:02,000","00:00:05,000","00:00:02,566","00:00:05,308",2.0,5.0,2.566,5.308,"Matthew, pelas suas notas, as duas rodadas foram excelentes.","Matthew, pelas suas notas as duas rodadas foram excelentes.",1.0,split,1,2,0.566,0.308,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[3],[4],"00:00:05,000","00:00:07,000","00:00:05,333","00:00:07,000",5.0,7.0,5.333,7.0,"Com toda a certeza, você vai passar.","Com toda a certeza, você vai passar.",1.0,retime,1,1,0.333,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[4],"[5, 6]","00:00:07,000","00:00:10,000","00:00:07,000","00:00:10,524",7.0,10.0,7.0,10.524000000000001,"Atenção, crianças. Nessa etapa, vocês terão que enfrentar o treinador.","Atenção, crianças. Nessa etapa vocês terão que enfrentar o treinador.",1.0,split,1,2,0.0,0.524,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[5],[7],"00:00:10,000","00:00:13,000","00:00:10,549","00:00:13,283",10.0,13.0,10.549,13.283,"Qualquer um que conseguir aguentar um minuto, passa.","Qualquer um que conseguir aguentar um minuto, passa.",1.0,retime,1,1,0.549,0.283,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[6],[8],"00:00:18,000","00:00:20,000","00:00:18,000","00:00:20,000",18.0,20.0,18.0,20.0,A Ellara é a parceira que eu quero.,A Elara é a parceira que eu quero.,0.9706,rewrite_minor,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[7],[9],"00:00:20,000","00:00:23,000","00:00:20,000","00:00:23,000",20.0,23.0,20.0,23.0,E aquele bastardo mexiço ao lado dela me roubou ela.,E aquele bastardo mexiço ao lado dela me roubou ela.,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[8],[10],"00:00:23,000","00:00:25,000","00:00:23,412","00:00:25,000",23.0,25.0,23.412,25.0,Eu quero que você...,Eu quero que você...,1.0,retime,1,1,0.412,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[9],[11],"00:00:26,000","00:00:28,000","00:00:26,243","00:00:28,435",26.0,28.0,26.243,28.435,Matar ele é mais fácil que esmagar um inseto.,Matar ele é mais fácil que esmagar um inseto.,1.0,retime,1,1,0.243,0.435,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[10],[12],"00:00:28,000","00:00:30,000","00:00:28,460","00:00:30,337",28.0,30.0,28.46,30.337,O reitor não vai te culpar por isso.,O reitor não vai te culpar por isso.,1.0,retime,1,1,0.46,0.337,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[11],[13],"00:00:30,000","00:00:33,000","00:00:30,362","00:00:32,860",30.0,33.0,30.362,32.86,O diretor não vai se importar se esse perdedor morrer.,O diretor não vai se importar se esse perdedor morrer.,1.0,retime,1,1,0.362,-0.14,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[12],[14],"00:00:33,000","00:00:35,000","00:00:32,885","00:00:34,760",33.0,35.0,32.885,34.76,Sou o treinador da mais alta patente aqui.,Sou o treinador da mais alta patente aqui.,1.0,retime,1,1,-0.115,-0.24,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[13],[15],"00:00:35,000","00:00:37,000","00:00:34,785","00:00:37,235",35.0,37.0,34.785,37.235,"Quando o reitor estiver fora, eu que sou o chefe.","Quando o reitor estiver fora, eu que sou o chefe.",1.0,retime,1,1,-0.215,0.235,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[14],[16],"00:00:37,000","00:00:38,000","00:00:37,260","00:00:38,000",37.0,38.0,37.26,38.0,Droga.,Droga.,1.0,retime,1,1,0.26,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[15],[17],"00:00:39,000","00:00:41,000","00:00:39,443","00:00:41,000",39.0,41.0,39.443,41.0,Ele pode ser morto.,Ele pode ser morto.,1.0,retime,1,1,0.443,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[16],[18],"00:00:41,000","00:00:42,000","00:00:41,000","00:00:41,825",41.0,42.0,41.0,41.825,O quê?,O quê?,1.0,retime,1,1,0.0,-0.175,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[17],[19],"00:00:42,000","00:00:44,000","00:00:42,341","00:00:43,939",42.0,44.0,42.341,43.939,Você está falando do Salvador?,Você está falando do Salvador?,1.0,retime,1,1,0.341,-0.061,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[18],"[20, 21]","00:00:44,000","00:00:50,000","00:00:43,964","00:00:50,514",44.0,50.0,43.964,50.514,O terceiro teste é uma luta entre os candidatos e o treinador mais forte da Academia dos Lobisomens.,O terceiro teste é uma luta entre os candidatos e o treinador mais forte da Academia dos Lobisomens.,1.0,split,1,2,-0.036,0.514,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[19],[22],"00:00:50,000","00:00:51,000","00:00:50,839","00:00:51,300",50.0,51.0,50.839,51.3,O Mike?,O Mike?,1.0,retime,1,1,0.839,0.3,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[20],[23],"00:00:51,000","00:00:55,000","00:00:51,433","00:00:55,000",51.0,55.0,51.433,55.0,Não. Ele não vai usar toda a força contra um estudante.,Não. Ele não vai usar toda a força contra um estudante.,1.0,retime,1,1,0.433,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[21],[24],"00:00:55,000","00:00:57,000","00:00:55,250","00:00:57,000",55.0,57.0,55.25,57.0,O que você está pensando?,O que você está pensando?,1.0,retime,1,1,0.25,0.0,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[22],"[25, 26]","00:00:57,000","00:01:01,000","00:00:57,000","00:01:01,400",57.0,61.0,57.0,61.4,Estou preocupado que ele possa esmagar o Mike como um inseto.,Estou preocupado que ele possa esmagar o Mike como um inseto.,1.0,split,1,2,0.0,0.4,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[23],[27],"00:01:01,000","00:01:04,000","00:01:01,450","00:01:04,691",61.0,64.0,61.45,64.691,Vocês sabem o quão assustador é o poder dele?,Vocês sabem o quão assustador é o poder dele?,1.0,retime,1,1,0.45,0.691,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[24],[28],"00:01:04,000","00:01:06,000","00:01:04,716","00:01:05,783",64.0,66.0,64.716,65.783,Melhor correr.,Melhor correr.,1.0,retime,1,1,0.716,-0.217,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[25],[29],"00:01:06,000","00:01:08,000","00:01:06,233","00:01:08,825",66.0,68.0,66.233,68.825,Talvez possamos salvar o coitado do treinador a tempo.,Talvez possamos salvar o coitado do treinador a tempo.,1.0,retime,1,1,0.233,0.825,vertical_shortform,pt-BR
novela001__episode_0008,novela001,episode_0008,[26],[30],"00:01:08,000","00:01:10,000","00:01:08,850","00:01:10,000",68.0,70.0,68.85,70.0,Vamos com tudo!,Vamos com tudo!,1.0,retime,1,1,0.85,0.0,vertical_shortform,pt-BR
novela001__episode_0009,novela001,episode_0009,[1],"[1, 2, 3]","00:00:00,000","00:00:05,000","00:00:05,044","00:00:13,025",0.0,5.0,5.044,13.025,"Esse treinador é quase tão forte quanto o Reitor, esse teste é bem perigoso.","Nossa! Esse treinador é quase tão forte quanto o Reitor, esse teste é bem perigoso.",0.925,split,1,3,5.044,8.025,vertical_shortform,pt-BR
novela001__episode_0009,novela001,episode_0009,[2],"[4, 5]","00:00:05,000","00:00:08,000","00:00:13,050","00:00:15,890",5.0,8.0,13.05,15.89,"Não vou durar um segundo lá, ele é forte pra caramba.","Não vou durar um segundo lá, ele é forte pra caramba.",1.0,split,1,2,8.05,7.89,vertical_shortform,pt-BR
